ID,Description,Cell,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge_1,leading_edge_2,leading_edge_3,core_enrichment
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_BILE_ACID_METABOLISM,KKU-213,70,0.23107876,0.82486248,0.865134865,0.940363984,0.514725549,5023,tags=39%, list=39%, signal=23%,BMP6/PRDX5/SOD1/FADS2/DHCR24/IDI1/HACL1/ALDH9A1/PFKM/IDH1/GCLM/ABCD3/BCAR3/FADS1/GNPAT/RETSAT/NPC1/PXMP2/GSTK1/SCP2/ACSL5/SLC29A1/ISOC1/OPTN/PEX6/SLC35B2/LONP2
HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEDGEHOG_SIGNALING,KKU-213,22,0.213644081,0.65382959,0.921985816,0.975579053,0.534001166,6963,tags=50%, list=55%, signal=23%,MYH9/VEGFA/RASA1/NRP1/ETS2/LDB1/PTCH1/VLDLR/CDK6/CELSR1/NF1
HALLMARK_NOTCH_SIGNALING,HALLMARK_NOTCH_SIGNALING,KKU-213,29,0.206302667,0.660154314,0.936555891,0.975579053,0.534001166,5964,tags=41%, list=47%, signal=22%,CCND1/HES1/APH1A/SKP1/CUL1/SAP30/JAG1/RBX1/NOTCH2/FBXW11/DTX4/KAT2A
HALLMARK_KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,KKU-213,111,0.188377211,0.692126957,0.989010989,1,0.547368421,8352,tags=63%, list=66%, signal=22%,YRDC/LCP1/MTMR10/PLAU/EREG/KLF4/EMP1/ANKH/PPP1R15A/ALDH1A3/SOX9/RBM4/ADAM17/DUSP6/JUP/PLEK2/IL1B/ETS1/LAT2/DCBLD2/SDCCAG8/MPZL2/ETV4/ZNF639/AKAP12/ENG/MAP7/HBEGF/GALNT3/TSPAN1/WDR33/PLAUR/NRP1/ITGA2/G0S2/ANO1/ITGBL1/PLAT/CFH/F2RL1/TNFAIP3/USP12/GLRX/SPON1/AVL9/AMMECR1/AKT2/CD37/FUCA1/NIN/CBR4/INHBA/PTBP2/KCNN4/BPGM/CBX8/ADAM8/RABGAP1L/SPRY2/TRIB2/MMD/SEMA3B/ARG1/PTGS2/CDADC1/TRIB1/TSPAN13/STRN/TMEM158/ZNF277
HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,KKU-213,77,-0.092802782,NA,1,1,0.547368421,11033,tags=99%, list=87%, signal=13%,NRIP2/DLK2/HNF1A/STAG3/ENTPD7/GTF3C5/GP1BA/MFSD6/H2AFY2/SNN/MYOT/SERPINA10/MAGIX/KRT15/IDUA/NPY4R/SGK1/SERPINB2/CELSR2/EDN1/TGFB2/LFNG/LYPD3/BARD1/SPHK2/ASB7/SLC25A23/KCNE2/CCDC106/DTNB/KMT2D/FGFR3/SPTBN2/ZC2HC1C/CDKAL1/PDK2/KRT13/PLAG1/NR4A2/SKIL/HSD11B2/CHRNG/CLSTN3/GAMT/PRODH/SLC29A3/TCF7L1/WNT16/GPRC5C/SYNPO/SIDT1/ALOX12B/C5/GPR3/MTHFR/FGGY/THRB/SHOX2/BTG2/TENM2/CPEB3/AKR1B10/PDE6B/MX1/BMPR1B/IFI44L/HTR1D/ZNF112/SLC16A7/PTPRJ/MAST3/SLC6A14/IGFBP2/KCNN1/TGM1
HALLMARK_APOPTOSIS,HALLMARK_APOPTOSIS,KKU-214,130,0.414442885,1.521927791,0.000999001,0.006243756,0.004337767,5632,tags=68%, list=44%, signal=38%,ANXA1/KRT18/SQSTM1/CAV1/DDIT3/GADD45A/H1F0/DNAJA1/SAT1/APP/SOD1/EMP1/VDAC2/TOP2A/HMGB2/SPTAN1/DNM1L/PPT1/LGALS3/MCL1/IL1A/PDCD4/LMNA/GPX4/HSPB1/EREG/CTNNB1/ANKH/CCND1/GPX3/RETSAT/IL1B/ETF1/BCAP31/BTG3/PPP3R1/CASP4/GPX1/BCL10/BCL2L1/PMAIP1/PEA15/DAP/SLC20A1/TIMP1/CASP6/TNFRSF12A/DAP3/EBP/CDKN1B/BID/JUN/PTK2/BCL2L2/PAK1/IFITM3/CDKN1A/RELA/ATF3/BAX/TXNIP/CDC25B/DNAJC3/BIK/PLAT/CASP1/GNA15/IRF1/CD44/BRCA1/GADD45B/FAS/WEE1/IL18/SOD2/GSR/TIMP2/IFNGR1/CASP8/IGF2R/ERBB2/GCH1/ADD1/GSN/ROCK1/RHOT2/PSEN1/CDK2
HALLMARK_DNA_REPAIR,HALLMARK_DNA_REPAIR,KKU-214,142,0.39664825,1.465551813,0.000999001,0.006243756,0.004337767,5022,tags=61%, list=39%, signal=38%,SNAPC5/ADRM1/ERCC1/IMPDH2/TYMS/POLR1C/TMED2/TAF13/DGUOK/TAF10/NCBP2/TAF6/TAF9/NELFCD/POLR2I/PCNA/RFC4/POLR2J/POM121/GMPR2/RPA3/HPRT1/NME1/GPX4/FEN1/DDB2/ARL6IP1/GTF2F1/SUPT5H/SRSF6/SEC61A1/DDB1/NUDT21/BCAP31/ALYREF/ZWINT/UPF3B/SSRP1/SF3A3/NT5C/ITPA/GTF2A2/MPC2/MPG/EDF1/SDCBP/DUT/RFC5/POLR2G/PRIM1/SURF1/POLR2E/POLR3GL/CETN2/POLR2C/POLR2K/ERCC5/VPS37B/TSG101/POLR2H/BCAM/TP53/GUK1/POLR1D/APRT/VPS28/POLA1/TARBP2/NT5C3A/POLR3C/POLR2A/GTF2H3/POLE4/RBX1/GTF2H1/POLR2F/DAD1/STX3/XPC/NELFB/PNP/POLH/NME3/AK3/RALA/RPA2/ERCC2
HALLMARK_E2F_TARGETS,HALLMARK_E2F_TARGETS,KKU-214,196,0.459353323,1.732750292,0.000999001,0.006243756,0.004337767,4222,tags=66%, list=33%, signal=45%,MXD3/RANBP1/PSMC3IP/RAN/EXOSC8/HNRNPD/DEK/EIF2S1/HMGA1/LUC7L3/XRCC6/ANP32E/CDK4/CKS2/NAP1L1/TOP2A/SNRPB/HMGB2/MYC/PNN/MCM7/PSIP1/KPNA2/SMC4/PRDX4/PCNA/UBE2S/DLGAP5/PA2G4/TMPO/CSE1L/NOP56/RAD21/RPA3/XPO1/RRM2/TFRC/NCAPD2/NME1/TK1/RBBP7/CCNB2/CDKN3/NOLC1/H2AFZ/DDX39A/LYAR/PLK1/MCM3/NASP/EZH2/SRSF1/SRSF2/NUDT21/PTTG1/TUBG1/DCTPP1/MAD2L1/SSRP1/DNMT1/SHMT1/CDC20/SMC3/MKI67/IPO7/AURKA/DUT/BIRC5/MTHFD2/RPA1/TACC3/GINS3/RAD50/PRKDC/MYBL2/DSCC1/ILF3/DIAPH3/MCM2/MCM4/NUP153/PAICS/SPAG5/STAG1/UNG/BUB1B/KIF22/CDCA3/HMGB3/NBN/USP1/TRIP13/SLBP/LBR/SMC6/ATAD2/SYNCRIP/RACGAP1/ASF1A/AK2/TP53/SMC1A/POLD2/LMNB1/CDKN1B/GSPT1/DONSON/STMN1/CKS1B/DEPDC1/NUP107/MLH1/CTCF/MELK/MSH2/HMMR/UBR7/RAD1/POP7/KIF4A/ASF1B/AURKB/CDKN1A/POLE4/PRPS1/CDK1/UBE2T/MCM5/RAD51AP1
HALLMARK_G2M_CHECKPOINT,HALLMARK_G2M_CHECKPOINT,KKU-214,189,0.40685017,1.533274921,0.000999001,0.006243756,0.004337767,4517,tags=61%, list=36%, signal=40%,NCL/MT2A/HNRNPD/HSPA8/ATF5/HMGA1/SLC7A5/KPNB1/HMGN2/CDK4/CKS2/CCNA2/HNRNPU/TOP2A/SFPQ/MYC/TPX2/KPNA2/G3BP1/SMC4/NUMA1/CUL4A/UBE2S/ODC1/SLC38A1/TMPO/NUSAP1/EWSR1/TOP1/RAD21/RAD23B/CBX1/XPO1/CCNB2/HIF1A/CDKN3/NOLC1/H2AFZ/DDX39A/CCND1/PRC1/PLK1/MCM3/KIF23/NASP/HIST1H2BK/EZH2/SRSF1/SRSF2/BUB3/PTTG1/H2AFV/INCENP/DKC1/CUL1/MAD2L1/CDC20/SMARCC1/TFDP1/RAD54L/MKI67/DBF4/AURKA/DTYMK/MARCKS/KIF11/SNRPD1/BIRC5/TACC3/KATNA1/CUL5/PBK/MYBL2/ILF3/MCM2/STAG1/SLC7A1/KIF5B/KIF22/HMGB3/LBR/SYNCRIP/RACGAP1/CDC6/AMD1/SMC2/DR1/SMC1A/LMNB1/CDKN1B/GSPT1/CHAF1A/TTK/STMN1/CKS1B/CTCF/SQLE/UBE2C/BUB1/HMMR/NUP50/KIF4A/AURKB/PAFAH1B1/ABL1/CDK1/MCM5/FBXO5/KIF20B/CDC25B/PRMT5/ODF2/KIF2C/PRPF4B/MNAT1/CDC27
HALLMARK_MTORC1_SIGNALING,HALLMARK_MTORC1_SIGNALING,KKU-214,192,0.473631561,1.785561955,0.000999001,0.006243756,0.004337767,3144,tags=56%, list=25%, signal=43%,HSP90B1/TMEM97/PSMA3/GAPDH/SQSTM1/PDAP1/TPI1/LDHA/CALR/DDIT3/CANX/HSPD1/ENO1/HSPE1/SCD/PPIA/ACTR2/SLC7A5/PRDX1/STIP1/HSPA5/HSPA4/PPA1/ALDOA/CD9/DDIT4/CYP51A1/CCT6A/M6PR/EIF2S2/HK2/CACYBP/UFM1/FADS2/IDI1/PSMA4/HPRT1/PPP1R15A/DHCR24/RRM2/PSMD13/TFRC/HSPA9/NAMPT/GMPS/DDX39A/RAB1A/PGK1/TXNRD1/PSMC2/ATP6V1D/PLK1/IDH1/SERPINH1/PSME3/BHLHE40/PSMG1/IMMT/FKBP2/ATP2A2/ETF1/TUBG1/RPN1/SERP1/ACTR3/DHCR7/USO1/TOMM40/PSMD12/ELOVL5/ARPC5L/ACSL3/UCHL5/AURKA/SLC1A5/LTA4H/DHFR/ADIPOR2/PSMD14/PITPNB/ACLY/TES/MTHFD2/EPRS/TUBA4A/RPA1/PSMC6/G6PD/SEC11A/GCLC/FADS1/MCM2/INSIG1/YKT6/MCM4/RDH11/SLC2A1/UNG/EEF1E1/PGM1/SLC9A3R1/UBE2D3/TCEA1/GLA/HMGCS1/CYB5B/LDLR/PNO1
HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V1,KKU-214,196,0.676872324,2.553264901,0.000999001,0.006243756,0.004337767,3509,tags=90%, list=28%, signal=66%,NPM1/TCP1/RPS6/HSP90AB1/RPS2/RPL14/HNRNPA1/SET/PABPC1/RANBP1/RAN/SSB/HNRNPA2B1/YWHAE/LDHA/FBL/ERH/RPLP0/RPL6/CANX/IMPDH2/HSPD1/EEF1B2/HNRNPD/HSPE1/DEK/RPL18/PSMA7/C1QBP/EIF2S1/TYMS/SERBP1/RPS10/PTGES3/NHP2/PPIA/PSMD7/XRCC6/KPNB1/SNRPG/RPL22/EIF4A1/RPS3/CDK4/AIMP2/SSBP1/CCNA2/NAP1L1/U2AF1/HNRNPU/HDGF/HNRNPC/YWHAQ/CBX3/EIF3J/NCBP2/CCT7/DDX21/NOP16/SNRPD2/CCT5/APEX1/MYC/EIF4G2/EIF3B/PCBP1/MCM7/PPM1G/RPS5/ILF2/PRPF31/KPNA2/G3BP1/VDAC3/PRDX4/PCNA/CNBP/RFC4/EIF2S2/GNL3/GLO1/ODC1/PA2G4/SLC25A3/CLNS1A/TUFM/CCT4/PSMA6/MRPL9/NOP56/POLE3/RAD23B/PSMA4/HPRT1/LSM7/XPO1/ABCE1/HNRNPA3/NME1/EIF1AX/CCT2/KARS/CCT3/SNRPD3/CYC1/NOLC1/H2AFZ/UBE2E1/PGK1/PHB2/STARD7/SRSF3/RRM1/EIF4H/PHB/PWP1/SRSF1/SRSF2/IARS/PABPC4/BUB3/PSMA1/TARDBP/VDAC1/ETF1/VBP1/PSMD1/CUL1/AP3S1/MAD2L1/EIF3D/SNRPA1/CDC20/SMARCC1/TFDP1/NCBP1/PSMA2/DHX15/COX5A/DUT/PSMD8/PSMB3/ACP1/TRIM28/SNRPD1/PSMD14/RSL1D1/SNRPA/UBE2L3/PSMD3/EPRS/PSMC6/RUVBL2/UBA2/SRSF7/EXOSC7/FAM120A/MCM2/XPOT/MCM4/SRM/HNRNPR/USP1/SRPK1/SF3A1/SYNCRIP/DDX18/RPL34/PRDX3/RNPS1/POLD2/NDUFAB1/GSPT1/GOT2/CSTF2/HDAC2/COPS5
HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,KKU-214,182,0.42998282,1.61736683,0.000999001,0.006243756,0.004337767,5272,tags=71%, list=41%, signal=42%,COX11/HTRA2/ACO2/MRPS22/LDHA/NDUFS6/UQCRH/SLC25A5/ATP1B1/COX15/AFG3L2/VDAC2/PDHX/COX7C/VDAC3/SDHA/NDUFA1/SLC25A3/COX6A1/NDUFA2/UQCRC1/MRPS12/ACAT1/GLUD1/HSPA9/COX4I1/COX5B/GPX4/CYC1/NDUFB8/SLC25A11/ATP6V1D/HADHA/PHB2/CYCS/IDH1/RETSAT/PDHB/IMMT/LRPPRC/VDAC1/NDUFB2/NDUFB1/NDUFV2/ACADVL/ATP6V1F/FH/TIMM8B/OAT/MRPS15/COX5A/POR/NNT/NDUFC2/COX7B/NDUFB7/COX7A2/TIMM17A/COX8A/TIMM9/ATP6V0E1/OPA1/SURF1/SUCLG1/MRPS30/COX6C/TIMM50/UQCRB/UQCRC2/OXA1L/HADHB/NDUFA9/PDHA1/NDUFA6/MDH1/HSD17B10/ISCU/AIFM1/IDH3B/NDUFV1/DLD/CYB5A/PRDX3/CS/NDUFS8/NDUFB6/NQO2/ETFA/NDUFAB1/NDUFS4/GOT2/MFN2/COX7A2L/ATP6V1G1/MDH2/DECR1/TOMM22/OGDH/ETFB/ATP6V0C/IDH3G/SUCLA2/ECI1/GPI/NDUFS2/ISCA1/NDUFA3/HCCS/NDUFB5/POLR2F/BAX/COX10/SDHB/NDUFA5/NDUFA7/IDH3A/SUPV3L1/UQCR10/ECHS1/ATP6AP1/ALAS1/MRPL11/NDUFB3/UQCR11/GRPEL1/COX6B1/MTRR/ALDH6A1/DLST/NDUFS1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,KKU-214,108,0.406622396,1.471197946,0.000999001,0.006243756,0.004337767,4925,tags=63%, list=39%, signal=39%,RPS14/NPM1/EXOSC9/HSP90B1/BANF1/CALR/EEF2/EIF4A2/YWHAZ/EIF2S1/NHP2/SLC7A5/EIF4A1/HSPA5/DDIT4/KHSRP/EIF4A3/TARS/SPCS1/NOP14/NOP56/ATF4/VEGFA/HSPA9/EIF4G1/NOLC1/PDIA6/IARS/LSM4/SERP1/DKC1/DDX10/FUS/BAG3/PAIP1/SDAD1/MTHFD2/SEC11A/KDELR3/XPOT/CEBPB/KIF5B/YIF1A/ALDH18A1/SHC1/CNOT2/CKS1B/IMP3/SSR1/XBP1/ATP6V0D1/DNAJA4/EXOSC10/EXOSC4/HYOU1/EIF4EBP1/ATF3/PARN/EXOSC1/DNAJC3/LSM1/RRP9/DCTN1/SLC30A5/ZBTB17/SPCS3/IFIT1/CNOT6
HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_FATTY_ACID_METABOLISM,KKU-214,128,0.397289095,1.457952719,0.001998002,0.00999001,0.006940428,4854,tags=59%, list=38%, signal=37%,HSP90AA1/ACAT2/ACO2/LDHA/ACSM3/S100A10/GAPDHS/CRYZ/NCAPH2/SMS/ALDOA/ERP29/ACOT2/APEX1/IL4I1/SDHA/MIF/ODC1/HSPH1/IDI1/DHCR24/H2AFZ/EPHX1/IDH1/RETSAT/PDHB/YWHAH/HSDL2/ACOT8/ACADVL/ELOVL5/FH/ADIPOR2/LGALS1/PSME1/RDH11/SUCLG1/CCDC58/CBR3/ALDH9A1/HADHB/PDHA1/MDH1/NBN/HSD17B10/HMGCS1/IDH3B/ACOX1/GLUL/DLD/PRDX6/ACSL4/ALDH3A2/CPT2/OSTC/ECI2/MDH2/DECR1/SERINC1/PCBD1/FASN/IDH3G/ALDH3A1/SUCLA2/ECI1/HCCS/NSDHL/HSD17B4/CPOX/PTPRG/UGDH/METAP1/ECHS1/PTS/GRHPR
HALLMARK_MYC_TARGETS_V2,HALLMARK_MYC_TARGETS_V2,KKU-214,57,0.445500033,1.53621556,0.001998002,0.00999001,0.006940428,3137,tags=54%, list=25%, signal=41%,NPM1/TMEM97/HSPD1/HSPE1/CDK4/AIMP2/CBX3/NOP16/MYC/GNL3/PA2G4/HK2/NOP56/NIP7/NOLC1/WDR74/PLK1/PHB/WDR43/DCTPP1/LAS1L/TCOF1/MPHOSPH10/PRMT3/FARSA/PPAN/MCM4/UNG/SRM/PES1/DDX18
HALLMARK_GLYCOLYSIS,HALLMARK_GLYCOLYSIS,KKU-214,171,0.361289978,1.353491457,0.002997003,0.013622741,0.00946422,5928,tags=64%, list=47%, signal=35%,TPI1/LDHA/ENO1/TXN/PKM/GAPDHS/PPIA/PGAM1/PGAM2/HSPA5/SOD1/ALG1/ALDOA/DDIT4/UGP2/FKBP4/COPB2/MIF/HK2/HDLBP/VEGFA/SDC1/MET/TALDO1/RARS/PGK1/NT5E/IDH1/NASP/PAXIP1/KIF20A/IGFBP3/GMPPB/AURKA/CHPF/SOX9/FBP2/PMM2/GPR87/G6PD/GCLC/PFKP/KDELR3/B4GALT1/ALDH9A1/POLR3K/MDH1/CASP6/PKP2/CITED2/PYGB/ANKZF1/DLD/CYB5A/ARPP19/ELF3/CLN6/GOT2/STMN1/DEPDC1/MDH2/PSMC4/SLC25A13/AGRN/SPAG4/GNPDA1/TGFBI/HMMR/P4HA1/NOL3/ME2/FAM162A/PPP2CB/HAX1/PLOD2/SLC35A3/EGFR/PRPS1/KIF2A/CDK1/MPI/NSDHL/IL13RA1/BIK/GOT1/TGFA/RBCK1/CD44/B4GALT2/FUT8/AGL/AK3/COG2/SLC16A3/EXT1/GPC1/XYLT2/NDUFV3/QSOX1/ALDH7A1/RPE/PHKA2/TPBG/GUSB/B4GALT4/ECD/CHPF2/PGM2/GALE/PAM
HALLMARK_UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,KKU-214,124,0.372787783,1.365176899,0.004995005,0.020812521,0.014459225,6309,tags=72%, list=50%, signal=37%,CNP/SQSTM1/PDAP1/DNAJA1/STIP1/DLG4/ALDOA/HNRNPU/BSG/DDX21/FOS/FKBP4/DGAT1/CLTB/RFC4/TARS/PPT1/POLE3/TMBIM6/NFKBIA/TFRC/E2F5/FEN1/EPHX1/DNAJB1/GPX3/EPCAM/PARP2/PSMC3/JUNB/BTG3/RPN1/ATP6V1F/CREG1/EIF2S3/FOSB/MMP14/EIF5/TUBA4A/YKT6/SPR/AP2S1/PPIF/CYB5B/CDC34/POLR2H/AMD1/SIGMAR1/SLC6A8/BID/NXF1/PRPF3/GLS/ATF3/PPP1R2/CDC5L/IRF1/GRINA/SOD2/ALAS1/BTG1/CHKA/ICAM1/CDKN2B/CXCL2/RRAD/GRPEL1/GCH1/BAK1/MGAT1/RAB27A/CDK2/KLHDC3/ATP6V1C1/STARD3/PPAT/CEBPG/GGH/SLC25A4/IL6ST/HSPA13/UROD/AQP3/CCND3/CLCN2/CHRNA5/MRPL23/PRKACA/POLG2
HALLMARK_PROTEIN_SECRETION,HALLMARK_PROTEIN_SECRETION,KKU-214,91,0.381849457,1.365487659,0.012987013,0.046428571,0.032255639,5408,tags=65%, list=43%, signal=38%,KRT18/TOM1L1/RER1/ATP1A1/TMED2/ANP32E/SOD1/CAV2/CLN5/DNM1L/COPB2/CLTA/M6PR/AP2M1/PPT1/CD63/CLTC/VPS45/SEC22B/AP3S1/USO1/ERGIC3/GOLGA4/ADAM10/AP3B1/ARF1/AP2B1/GNAS/VPS4B/YKT6/TMED10/RAB5A/TMX1/AP2S1/BNIP3/GLA/SCRN1/TSG101/COPE/RAB14/LMAN1/SNAP23/EGFR/RAB9A/AP1G1/NAPA/STX16/COPB1/LAMP2/DST/ARCN1/COG2/SNX2/IGF2R/CTSC/ARFGEF2/RAB2A/RPS6KA3/OCRL
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY,HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY,KKU-214,44,0.434173226,1.45541713,0.013,0.046428571,0.032255639,5343,tags=70%, list=42%, signal=41%,TXN/PRDX1/SOD1/PDLIM1/FTL/TXNRD2/PRDX4/LAMTOR5/PRNP/GCLM/GPX4/TXNRD1/GPX3/JUNB/NQO1/G6PD/GCLC/PRDX2/PFKP/SRXN1/NDUFA6/PRDX6/OXSR1/NDUFS2/HMOX2/SOD2/GSR/SBNO2/ERCC2/SCAF4/MGST1
HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_XENOBIOTIC_METABOLISM,KKU-214,136,0.350582274,1.290045234,0.015984016,0.053280053,0.037015616,3344,tags=37%, list=26%, signal=27%,ARG2/TMEM97/ACO2/MT2A/PTGES3/PINK1/SPINT2/PGRMC1/MTHFD1/HPRT1/TMBIM6/DHRS7/KARS/DHPS/GSTO1/LONP1/EPHX1/PGD/IDH1/RETSAT/PTGES/ATP2A2/HACL1/COMT/UPP1/NQO1/EPHA2/ELOVL5/PTGR1/SSR3/PSMB10/POR/CSAD/SLC1A5/ADH5/ACP1/DHRS1/JUP/GCLC/NPC1/ALDH9A1/TNFRSF1A/CASP6/AHCY/ACOX1/CYB5A/DCXR/NMT1/ARPP19/GART
HALLMARK_PEROXISOME,HALLMARK_PEROXISOME,KKU-214,85,0.362816566,1.292866435,0.021978022,0.068681319,0.047715442,4765,tags=52%, list=37%, signal=33%,ERCC1/PABPC1/PRDX5/PRDX1/SOD1/DLG4/TOP2A/CNBP/IDI1/DHCR24/HRAS/FDPS/IDH1/RETSAT/YWHAH/ACOT8/SMARCC1/ELOVL5/BCL10/CDK7/ABCD3/FADS1/VPS4B/SLC25A19/RDH11/ALDH9A1/ACOX1/ACSL4/MVP/FIS1/CLN6/ECI2/MSH2/ITGB1BP1/CTBP1/SCP2/ISOC1/DHRS3/HSD17B4/GSTK1/SIAH1/LONP2/SOD2/IDE
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_CHOLESTEROL_HOMEOSTASIS,KKU-214,69,0.369797142,1.302206709,0.030969031,0.091085385,0.063280373,6006,tags=65%, list=47%, signal=35%,ACAT2/TMEM97/ATF5/ACTG1/SCD/FABP5/MAL2/S100A11/CD9/CYP51A1/ANXA5/LGALS3/FADS2/IDI1/ALCAM/CTNNB1/FDPS/ANTXR2/DHCR7/ERRFI1/FDFT1/TNFRSF12A/HMGCS1/LDLR/EBP/SQLE/ACSS2/FASN/NSDHL/ATF3/JAG1/CXCL16/HMGCR/PLAUR/CHKA/PLSCR1/SREBF2/PMVK/ECH1/SEMA3B/ATXN2/GUSB/TRIB3/LGMN/PNRC1
HALLMARK_P53_PATHWAY,HALLMARK_P53_PATHWAY,KKU-214,183,0.311379467,1.172144479,0.072927073,0.202575203,0.140736457,6263,tags=59%, list=49%, signal=30%,RAD9A/KRT17/DDIT3/GADD45A/RPL18/S100A10/SFN/DNTTIP2/RPL36/RPS12/SAT1/APP/PLK2/NUDT15/DDIT4/FOS/PCNA/VAMP8/POM121/PERP/IL1A/CCNK/HINT1/PPP1R15A/SDC1/TM4SF1/DDB2/HRAS/EPHX1/RETSAT/KLF4/SLC3A2/SEC61A1/ITGB4/UPP1/TPRKB/EPHA2/TNNI1/TOB1/CTSD/TM7SF3/IRAK1/ZFP36L1/TPD52L1/GLS2/RB1/HBEGF/HDAC3/HEXIM1/PHLDA3/ERCC5/ISCU/TP63/IER5/RPS27L/DCXR/TP53/NOL8/MDM2/TAX1BP3/BLCAP/EI24/EPS8L2/SERPINB5/GPX2/JUN/FAM162A/TSC22D1/CDKN1A/TRAF4/ATF3/BAX/TXNIP/CASP1/TGFA/XPC/CDKN2A/FAS/WWP1/BTG1/POLH/CDKN2B/RRAD/PLXNB2/WRAP73/BAK1/DEF6/SP1/TSPYL2/RAP2B/MAPKAPK3/CD82/HSPA4L/CCNG1/GM2A/MKNK2/IP6K2/TRIB3/CSRNP2/RRP8/DGKA/F2R/TRIAP1/JAG2/RXRA/SLC7A11/CCND3/FUCA1
HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_JUNCTION,KKU-214,135,0.321448812,1.181546719,0.078921079,0.20768705,0.144287845,4989,tags=47%, list=39%, signal=29%,ACTB/PFN1/RHOF/ACTG1/ARPC2/ITGB1/ACTN4/MYL12B/MYH9/MPP5/ITGA3/CAP1/LIMA1/CLDN4/HRAS/GTF2F1/ACTN1/RASA1/DLG1/YWHAH/FSCN1/MSN/ITGB4/TUBG1/ZYX/CDH3/CLDN7/ADAM9/CNN2/COL17A1/IRS1/LAMC2/JUP/VCL/INSIG1/B4GALT1/TJP1/TIAL1/CDH1/MYH10/IKBKG/CTNNA1/PARD6G/SHC1/AMIGO2/VASP/STX4/ITGA2/TSPAN4/TGFBI/PTK2/JAM3/EGFR/GNAI2/PTEN/EXOC4/LAMA3/LAMB3/AKT3/MPZL2/ICAM1/CTNND1/RAC2/WASL
HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PI3K_AKT_MTOR_SIGNALING,KKU-214,85,0.335953892,1.197143544,0.087912088,0.21978022,0.152689416,5846,tags=61%, list=46%, signal=33%,HSP90B1/SQSTM1/CALR/DDIT3/PFN1/CFL1/SFN/ACTR2/PPP1CA/YWHAB/CDK4/AP2M1/ARPC3/ARHGDIA/RAF1/AKT1S1/RAC1/CLTC/PTPN11/HRAS/ACTR3/PRKAR2A/PIN1/ARF1/CAB39/GRB2/RALB/MAPKAP1/SLC2A1/TNFRSF1A/UBE2D3/UBE2N/CDKN1B/CDKN1A/NFKBIB/EGFR/PRKAG1/CDK1/PTEN/TBK1/RPS6KA1/GSK3B/ECSIT/RPS6KA3/AKT1/RIPK1/MAP2K3/PIK3R3/CDK2/MKNK2/DUSP3/TRIB3
HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,KKU-214,94,0.331711245,1.187313419,0.107892108,0.256885971,0.178468148,5038,tags=49%, list=40%, signal=30%,NPM1/RPL9/B2M/EIF5A/EIF3A/RPL39/EIF3J/PTPN6/RPS9/RPS3A/MRPL3/FLNA/ABI1/RPS19/ABCE1/NME1/MTIF2/HIF1A/EREG/RARS/IL1B/EIF3D/AARS/BCL10/PSMB10/STAB1/DARS/TIMP1/UBE2N/STAT1/IFNGR2/GALNT1/EGFR/IL16/CSK/UBE2D1/IL4R/CD47/CDKN2A/BRCA1/FAS/IL18/CAPG/EIF4G3/ICAM1/IFNGR1
HALLMARK_HYPOXIA,HALLMARK_HYPOXIA,KKU-214,158,0.304739633,1.134856452,0.143856144,0.312730748,0.217265572,4540,tags=43%, list=36%, signal=28%,ANXA2/F3/PHKG1/GAPDH/TPI1/MT2A/LDHA/CAV1/DDIT3/ENO1/PRDX5/CP/GAPDHS/PGAM2/HSPA5/ALDOA/DDIT4/FOS/UGP2/MYH9/MIF/CYR61/BCAN/HK2/HDLBP/VEGFA/PPP1R15A/SDC4/DUSP1/PGK1/CSRP2/BHLHE40/IGFBP3/KLF6/ERRFI1/HK1/TES/LXN/PFKP/KDELR3/ZFP36/SLC2A1/PGM1/CASP6/CITED2/ANKZF1/FOSL2/PIM1/CDKN1B/STBD1/TGFBI/P4HA1/JUN/HEXA/FAM162A/CDKN1A/EGFR/GPI/CTGF/ATF3/AKAP12/TMEM45A/TGFB3/PLAUR/KDM3A/TIPARP/HS3ST1/IDS
