ID,Description,Cell,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,,
HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_DN,Bleomycin_S.R,120,0.382300856,1.47586101,0.007949126,0.033174098,0.025840876,2175,tags=28%, list=17%, signal=24%,COL5A2/PRKAR2B/COL3A1/TFPI/SERPINE1/PMP22/PTPRM/PRKCA/MAP1B/TGFBR3/PLCB4/ATP2B4/EFEMP1/SYNJ2/SDC2/ABCC1/BMPR1A/DAB2/LPAR1/CAP2/PEX14/MTA1/SFMBT1/PPARG/ADORA2B/MGLL/KCNMA1/SYNE1/SRI/CDC42BPA/CDK13/BCKDHB/RBPMS/AKT3
HALLMARK_COAGULATION,HALLMARK_COAGULATION,Bleomycin_S.R,82,0.423055193,1.541434471,0.007961783,0.033174098,0.025840876,1185,tags=26%, list=9%, signal=23%,SPARC/TIMP3/HTRA1/C1S/MMP9/SERPINE1/A2M/CLU/CRIP2/DPP4/GP1BA/SERPINA1/TFPI2/GDA/FN1/PROS1/FBN1/CAPN5/ANXA1/MASP2/CFI
HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INFLAMMATORY_RESPONSE,Bleomycin_S.R,105,-0.376999795,-1.508066907,0.010781671,0.041467966,0.032301363,1395,tags=27%, list=11%, signal=24%,LDLR/ADRM1/PSEN1/EREG/MXD1/PLAUR/GPR132/OSMR/MMP14/PCDH7/SPHK1/TNFSF15/IL18/IL4R/TPBG/GCH1/INHBA/CD82/RNF144B/ICAM1/KCNMB2/PTGER4/GNA15/P2RY2/CCR7/IL1B/F3/IL1A
HALLMARK_ADIPOGENESIS,HALLMARK_ADIPOGENESIS,Bleomycin_S.R,172,0.320895261,1.303886881,0.054411765,0.194327731,0.151371075,2206,tags=27%, list=18%, signal=23%,LAMA4/COL4A1/ALDH2/SLC27A1/DDT/MARC2/FZD4/PEMT/GBE1/RAB34/ANGPT1/DNAJB9/SLC25A10/UCK1/ARL4A/MDH2/ANGPTL4/STOM/DECR1/SSPN/ECH1/AGPAT3/YWHAG/ACADM/PEX14/FAH/BCKDHA/PIM3/COQ9/PPARG/PHLDB1/HIBCH/POR/CDKN2C/SCARB1/ABCA1/PFKFB3/MGLL/SOD1/HADH/ETFB/CRAT/TANK/SDHB/QDPR/UQCRQ/BCL2L13
HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,Bleomycin_S.R,142,-0.305170821,-1.278901095,0.0625,0.208333333,0.162280702,1847,tags=23%, list=15%, signal=20%,IL18BP/PNP/PNPT1/IL15RA/NLRC5/IL15/IFIH1/CASP1/PLA2G4A/IRF5/FAS/C1R/STAT2/IFI35/IFIT3/IFI30/PTGS2/PELI1/IL4R/OAS3/KLRK1/VAMP8/TNFAIP3/GCH1/HERC6/CD274/GPR18/CASP4/VAMP5/ICAM1/FCGR1A/IFIT2/PTPN6
HALLMARK_UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Bleomycin_S.R,122,-0.309670284,-1.258929207,0.075880759,0.231058053,0.179982063,1135,tags=17%, list=9%, signal=16%,MGAT1/MARK2/CHRNA5/SPR/CLTB/NAT1/MMP14/TST/JUNB/GPX3/BAK1/SLC6A8/RAB27A/PRKCD/GCH1/BMP2/AQP3/ICAM1/MAOA/EPCAM/CDKN2B
HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,Bleomycin_S.R,76,0.365354052,1.308510024,0.078559738,0.231058053,0.179982063,973,tags=20%, list=8%, signal=18%,IGFBP2/MYOT/EDN1/GAMT/AKR1B10/NPY4R/TGFB2/SYNPO/GP1BA/KCNE2/PDE6B/SLC29A3/BTG2/MTHFR/GPR3
HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Bleomycin_S.R,167,-0.283754556,-1.212616687,0.08797654,0.244379277,0.190358594,1010,tags=18%, list=8%, signal=17%,PLAUR/B4GALT5/IL23A/SPHK1/JAG1/TNFAIP8/JUNB/PHLDA2/PTGS2/MARCKS/ETS2/IRS2/IL18/TNFAIP3/LAMB3/GCH1/INHBA/PLAU/BMP2/KLF4/F2RL1/TRIP10/ICAM1/PTGER4/IFIT2/AREG/IL1B/F3/IL1A/SERPINB2
HALLMARK_GLYCOLYSIS,HALLMARK_GLYCOLYSIS,Bleomycin_S.R,170,0.297983007,1.209048767,0.120943953,0.31827356,0.247918352,1936,tags=23%, list=15%, signal=20%,STC2/COL5A1/ENO2/PLOD2/SAP30/SDC3/STC1/TPST1/TGFBI/SLC25A10/SDC2/PGLS/RRAGD/IGFBP3/CHPF2/CAPN5/MDH2/ANGPTL4/GCLC/PLOD1/PAM/FUT8/CHST12/IDUA/ADORA2B/DEPDC1/SPAG4/G6PD/B3GAT3/GAPDHS/PSMC4/PPP2CB/MIF/IL13RA1/SLC37A4/GYS1/LHPP/SOD1/HAX1
HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,Bleomycin_S.R,90,-0.304638346,-1.177726698,0.15902965,0.397574124,0.309689318,1863,tags=27%, list=15%, signal=23%,MRPL3/CTSS/EGFR/GCNT1/MTIF2/IL15/FLNA/EREG/FAS/F2/IL11/BCL10/RPL39/LY75/IL18/IL4R/ITGB2/INHBA/CAPG/ICAM1/IL16/PTPN6/IL1B/CDKN2A
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_CHOLESTEROL_HOMEOSTASIS,Bleomycin_S.R,68,-0.325166684,-1.201766939,0.167088608,0.397830018,0.309888646,2526,tags=37%, list=20%, signal=30%,HSD17B7/NSDHL/IDI1/HMGCR/DHCR7/FADS2/ANTXR2/CPEB2/TRIB3/ALCAM/CYP51A1/S100A11/LDLR/SC5D/EBP/CTNNB1/PLAUR/CD9/JAG1/SEMA3B/FASN/SCD/FDFT1/HMGCS1/MAL2
HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PI3K_AKT_MTOR_SIGNALING,Bleomycin_S.R,85,-0.300720502,-1.155275155,0.189473684,0.43062201,0.335431881,2144,tags=20%, list=17%, signal=17%,PPP2R1B/YWHAB/PIN1/EGFR/TRIB3/MKNK2/TIAM1/PIK3R3/THEM4/PLCB1/CFL1/MKNK1/STAT2/RPS6KA1/HRAS/DAPP1/SFN
HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PANCREAS_BETA_CELLS,Bleomycin_S.R,15,-0.484075843,-1.238499302,0.199561404,0.433829138,0.337930065,790,tags=33%, list=6%, signal=31%,FOXO1/PAX6/CHGA/ELP4/VDR
HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANDROGEN_RESPONSE,Bleomycin_S.R,88,-0.29307702,-1.133918442,0.233595801,0.486657918,0.379080904,2447,tags=27%, list=20%, signal=22%,IDI1/SMS/HMGCR/IQGAP2/SAT1/PTK2B/ACTN1/INSIG1/GPD1L/ANKH/HERC3/ADRM1/SORD/PDLIM5/ABCC4/ACSL3/TNFAIP8/SCD/DHCR24/KRT8/HOMER2/HMGCS1/MAP7/KRT19
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_BILE_ACID_METABOLISM,Bleomycin_S.R,70,0.309859849,1.089600295,0.314662273,0.609356572,0.474656698,2829,tags=30%, list=23%, signal=23%,SLC27A5/GNMT/HSD3B7/FDXR/SLCO1A2/PECR/MLYCD/PEX6/SLC23A1/ABCA3/EFHC1/ABCA1/ABCA2/SOD1/PEX1/DIO2/ABCA5/BMP6/ATXN1/LIPE/ABCA4
HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TGF_BETA_SIGNALING,Bleomycin_S.R,52,0.329635306,1.088435373,0.316865417,0.609356572,0.474656698,3050,tags=35%, list=24%, signal=26%,RAB31/SERPINE1/ID3/KLF10/ID2/ACVR1/SMURF2/BMPR1A/TGIF1/WWTR1/SMAD1/CDK9/TGFB1/SKI/HIPK2/MAP3K7/BMPR2/SLC20A1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,Bleomycin_S.R,105,0.277924167,1.048807812,0.350237718,0.648588366,0.505216201,1713,tags=15%, list=14%, signal=13%,IGFBP1/STC2/PSAT1/WIPI1/DNAJB9/SHC1/TUBB2A/ATF3/FKBP14/EXOSC2/HSPA9/SRPRB/LSM1/TSPYL2/XPOT/EXOSC4
HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_FATTY_ACID_METABOLISM,Bleomycin_S.R,127,0.265254774,1.035071695,0.379095164,0.67695565,0.527312822,2559,tags=28%, list=20%, signal=23%,G0S2/ALDH3A1/D2HGDH/ENO2/LGALS1/UGDH/AADAT/CPT1A/GABARAPL1/MDH2/DECR1/ECH1/MLYCD/ACADM/ECI2/ACADVL/UROS/ALDH3A2/ECI1/CBR1/HIBCH/ACOT8/PCBD1/ELOVL5/GAPDHS/MIF/MGLL/HADH/CRAT/BCKDHB/SERINC1/HADHB/UBE2L6/UROD/OSTC/ACSS1
HALLMARK_APOPTOSIS,HALLMARK_APOPTOSIS,Bleomycin_S.R,129,-0.248001764,-1.012124415,0.408450704,0.704225352,0.548554485,1724,tags=21%, list=14%, signal=18%,BCL2L1/MADD/BCAP31/ANKH/PAK1/CAV1/CASP1/RETSAT/SC5D/CTH/PSEN1/EREG/FAS/F2/EBP/CTNNB1/BCL10/GPX3/IL18/GCH1/TSPO/ERBB3/BMP2/CASP4/GNA15/IL1B/IL1A
HALLMARK_APICAL_SURFACE,HALLMARK_APICAL_SURFACE,Bleomycin_S.R,27,-0.336361502,-1.004361473,0.45034642,0.750577367,0.584660265,2746,tags=44%, list=22%, signal=35%,DCBLD2/EPHB4/CROCC/GHRL/ATP8B1/LYPD3/EFNA5/ADAM10/PLAUR/AFAP1L2/SULF2/PCSK9
HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEDGEHOG_SIGNALING,Bleomycin_S.R,22,0.342512645,0.943635761,0.539823009,0.846800644,0.659613133,2573,tags=27%, list=21%, signal=22%,NRP2/DPYSL2/CRMP1/LDB1/CDK6/AMOT
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY,HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY,Bleomycin_S.R,44,0.295555489,0.947899331,0.545918367,0.846800644,0.659613133,2040,tags=27%, list=16%, signal=23%,NQO1/ABCC1/GSR/STK25/NDUFB4/GCLC/SRXN1/MGST1/G6PD/SOD1/FTL/GLRX2
HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,Bleomycin_S.R,182,0.233689085,0.950807622,0.572271386,0.846800644,0.659613133,3536,tags=30%, list=28%, signal=22%,LDHB/CPT1A/NDUFB2/NDUFS7/NDUFA8/PDK4/ATP6V1G1/COX6B1/MDH2/DECR1/ECH1/NDUFB4/ACADM/TIMM10/ACADVL/NDUFB1/ECI1/SLC25A4/BCKDHA/HSPA9/NDUFA4/AFG3L2/NQO2/POR/SURF1/TCIRG1/ETFB/UQCRC2/ACAT1/SDHB/UQCRQ/HADHB/PMPCA/ISCU/IDH3B/ACADSB/RHOT1/UQCR11/NDUFS4/HADHA/COX7A2L/GOT2/ATP6V1F/NDUFS2/TIMM8B/UQCRB/UQCRH/COX4I1/ALDH6A1/MRPS15/FXN/BDH2/CYB5R3/TIMM50
HALLMARK_COMPLEMENT,HALLMARK_COMPLEMENT,Bleomycin_S.R,137,0.2397978,0.94174375,0.593220339,0.846800644,0.659613133,837,tags=11%, list=7%, signal=10%,ZEB1/C1S/COL4A2/SERPINE1/CLU/DOCK10/DPP4/CDH13/GP1BA/SERPINA1/TFPI2/FN1/CTSL/GNB4/ANXA5
HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL2_STAT5_SIGNALING,Bleomycin_S.R,132,0.240595452,0.942217893,0.595054096,0.846800644,0.659613133,2060,tags=20%, list=16%, signal=17%,SPP1/COL6A1/SLC2A3/APLP1/ITGAV/DENND5A/NCS1/RRAGD/SLC29A2/GABARAPL1/ARL4A/PTRH2/SPRY4/CSF1/TGM2/FAH/BCL2/TNFSF10/CD81/AHR/NFIL3/RNH1/CDCP1/RHOB/SERPINB6/SOCS2
HALLMARK_HEME_METABOLISM,HALLMARK_HEME_METABOLISM,Bleomycin_S.R,155,-0.221049874,-0.933085769,0.632478632,0.846800644,0.659613133,2293,tags=21%, list=18%, signal=18%,TMEM9B/CTNS/XK/ATP6V0A1/MBOAT2/GMPS/ABCG2/FOXO3/EPOR/SIDT2/BMP2K/SLC6A9/HTRA2/UCP2/ALAS2/RHD/ENDOD1/RAD23A/FBXO34/DAAM1/IGSF3/CPOX/KLF3/NUDT4/ISCA1/CAT/SPTB/ATG4A/SLC6A8/RIOK3/C3/AQP3/TSPO2
HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,Bleomycin_S.R,50,0.276147731,0.901567938,0.651515152,0.846800644,0.659613133,3494,tags=46%, list=28%, signal=33%,A2M/IL1R1/ITGA4/INHBE/IRF9/CSF1/TNFRSF12A/IL7/HMOX1/CXCL1/IL13RA1/IL6ST/HAX1/CD44/TGFB1/GRB2/IL10RB/IL17RA/SOCS3/MAP3K8/TNFRSF1A/PTPN1/IFNGR2
HALLMARK_PEROXISOME,HALLMARK_PEROXISOME,Bleomycin_S.R,85,0.245352191,0.895993172,0.655948553,0.846800644,0.659613133,1608,tags=19%, list=13%, signal=17%,CADM1/SEMA3C/SIAH1/HSD3B7/CRABP2/ECH1/SLC25A19/MLYCD/ECI2/PEX14/PEX6/SLC25A4/PEX11B/FIS1/ACOT8/ELOVL5
HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,Bleomycin_S.R,74,-0.236070483,-0.891490925,0.674129353,0.846800644,0.659613133,1768,tags=20%, list=14%, signal=18%,PNPT1/PARP9/IL15/IFIH1/CASP1/MOV10/STAT2/IFI35/IFIT3/IFI30/ELF1/IL4R/SAMD9/HERC6/IFIT2
HALLMARK_MTORC1_SIGNALING,HALLMARK_MTORC1_SIGNALING,Bleomycin_S.R,189,-0.214869572,-0.928758612,0.691358025,0.846800644,0.659613133,2061,tags=21%, list=16%, signal=18%,DHCR7/GMPS/SERPINH1/FADS2/INSIG1/PNP/PSPH/AURKA/SRD5A1/TRIB3/PLK1/BHLHE40/USO1/PIK3R3/CYP51A1/LDLR/SORD/SC5D/NUFIP1/CTH/EBP/HK2/DDX39A/CD9/FKBP2/XBP1/IFI30/RDH11/PPA1/ACSL3/GTF2H1/SCD/DHCR24/ITGB2/SLC9A3R1/SLC7A5/CORO1A/HMGCS1/DAPP1
HALLMARK_MYC_TARGETS_V2,HALLMARK_MYC_TARGETS_V2,Bleomycin_S.R,57,-0.24477932,-0.877057787,0.694376528,0.846800644,0.659613133,3341,tags=33%, list=27%, signal=25%,MPHOSPH10/PRMT3/WDR74/PPAN/NOC4L/EXOSC5/FARSA/MAP3K6/PPRC1/NPM1/MCM4/WDR43/NOP56/PLK1/MYBBP1A/NOLC1/SORD/HK2/LAS1L
HALLMARK_SPERMATOGENESIS,HALLMARK_SPERMATOGENESIS,Bleomycin_S.R,65,0.243054489,0.846839517,0.738562092,0.860951301,0.67063575,2993,tags=28%, list=24%, signal=21%,CLGN/CLVS1/ARL4A/RPL39L/GAPDHS/TULP2/NEFH/SIRT1/HSPA4L/IFT88/HSPA2/IL12RB2/MAST2/CLPB/DBF4/TSN/TLE4/MTOR
HALLMARK_NOTCH_SIGNALING,HALLMARK_NOTCH_SIGNALING,Bleomycin_S.R,29,0.283758297,0.822679969,0.740418118,0.860951301,0.67063575,735,tags=17%, list=6%, signal=16%,SAP30/PRKCA/FZD7/WNT5A/FZD1
HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_WNT_BETA_CATENIN_SIGNALING,Bleomycin_S.R,28,-0.267961442,-0.808560321,0.763636364,0.867768595,0.675946064,3192,tags=39%, list=25%, signal=29%,RBPJ/PTCH1/CSNK1E/TP53/SKP2/PSEN2/NOTCH1/NCSTN/HDAC11/CTNNB1/JAG1
HALLMARK_E2F_TARGETS,HALLMARK_E2F_TARGETS,Bleomycin_S.R,194,-0.187797374,-0.814251708,0.948328267,1,0.778947368,2285,tags=16%, list=18%, signal=13%,MCM4/MSH2/WEE1/GINS3/PPP1R8/NOP56/RBBP7/ING3/RAD1/RNASEH2A/AURKA/PRDX4/DNMT1/PLK1/TK1/ILF3/NOLC1/CCNB2/MCM6/BRCA2/CSE1L/DCLRE1B/DDX39A/MYBL2/HMGA1/HMGB3/POLE4/PSMC3IP/PRIM2/EIF2S1/CDKN2A
HALLMARK_DNA_REPAIR,HALLMARK_DNA_REPAIR,Bleomycin_S.R,142,-0.184844597,-0.77464142,0.951704545,1,0.778947368,3059,tags=28%, list=24%, signal=22%,ADA/SUPT5H/ERCC1/NUDT9/POLR2F/RALA/DDB2/LIG1/NELFCD/SF3A3/UPF3B/TP53/DDB1/ALYREF/ZWINT/RAE1/SNAPC5/TAF10/TSG101/NME3/PRIM1/POLR1C/PNP/BCAP31/NCBP2/GMPR2/GUK1/ADRM1/STX3/SAC3D1/CETN2/DGUOK/POLR2E/POLE4/RBX1/VPS37B/GTF2H1/VPS28/ERCC2/COX17
HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V1,Bleomycin_S.R,192,-0.163078434,-0.7067159,0.99695122,1,0.778947368,3534,tags=27%, list=28%, signal=19%,PSMD8/PSMC6/PCNA/IMPDH2/EIF4G2/DDX21/PHB2/HNRNPD/PABPC1/EIF4E/RRM1/RPL6/RAN/G3BP1/NDUFAB1/SNRPA/SF3A1/EIF3J/PSMB3/EEF1B2/RPS3/UBE2L3/SNRPG/SNRPA1/PPM1G/NPM1/CCT5/MCM4/PSMA1/RUVBL2/CSTF2/RPL18/CCT7/CCT2/RPS10/NOP56/PSMA7/PRDX4/NCBP2/SMARCC1/PABPC4/U2AF1/NOLC1/CLNS1A/RPL14/MCM6/TCP1/MRPL9/VBP1/TFDP1/EIF2S1
HALLMARK_G2M_CHECKPOINT,HALLMARK_G2M_CHECKPOINT,Bleomycin_S.R,185,-0.157205263,-0.676412642,1,1,0.778947368,1725,tags=12%, list=14%, signal=10%,AURKA/NDC80/PLK1/CENPA/SMARCC1/EFNA5/ILF3/NOLC1/CCNB2/MCM6/BRCA2/TPX2/DDX39A/MYBL2/HMGA1/HMGB3/PRIM2/MARCKS/TTK/TFDP1/DKC1/SLC7A5
HALLMARK_MITOTIC_SPINDLE,HALLMARK_MITOTIC_SPINDLE,Bleomycin_S.R,194,-0.144131559,-0.624925505,1,1,0.778947368,1996,tags=15%, list=16%, signal=13%,RAPGEF5/FGD4/RAB3GAP1/CTTN/AURKA/MAP1S/NDC80/CDC42/PLK1/EZR/TIAM1/CEP57/ARHGAP4/CNTRL/PDLIM5/CCNB2/FLNA/BRCA2/FARP1/TUBGCP3/TPX2/SAC3D1/FSCN1/MARCKS/TTK/DLG1/CEP72/CSNK1D/NET1
HALLMARK_PROTEIN_SECRETION,HALLMARK_PROTEIN_SECRETION,Bleomycin_S.R,91,-0.116631997,-0.4518478,1,1,0.778947368,3652,tags=27%, list=29%, signal=20%,AP3B1/KRT18/ARFIP1/RAB5A/STX7/VPS45/OCRL/GALC/ARF1/ICA1/ARFGAP3/COG2/RAB22A/COPE/VAMP4/TSG101/ARFGEF2/STX12/CAV2/EGFR/VPS4B/CLN5/USO1/ADAM10/SCAMP1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Bosutinib_S.R,167,0.478250905,1.858719067,0.001204819,0.012870013,0.010025063,1703,tags=32%, list=14%, signal=28%,IL1A/IL1B/PTGER4/FOS/SERPINB2/AREG/F3/ICAM1/BTG2/KLF4/ATF3/PLAU/JUNB/DUSP1/ZFP36/EGR1/IFIT2/PHLDA2/GADD45A/BHLHE40/IL15RA/BMP2/IER2/SPHK1/IRS2/FOSB/JAG1/GADD45B/NINJ1/SAT1/CXCL2/TNFAIP8/VEGFA/FJX1/TNFSF9/INHBA/HES1/FUT4/GEM/MXD1/IFIH1/PPP1R15A/PER1/SERPINE1/ETS2/CCL20/ZBTB10/HBEGF/TNFAIP2/LAMB3/IER5/LDLR/MYC
HALLMARK_P53_PATHWAY,HALLMARK_P53_PATHWAY,Bosutinib_S.R,180,0.532606334,2.070291835,0.001207729,0.012870013,0.010025063,2067,tags=40%, list=16%, signal=34%,KRT17/IL1A/RRAD/CDKN2B/CDKN2A/TP63/SFN/FOS/ITGB4/SERPINB5/TNNI1/JAG2/BTG2/KLF4/ATF3/TGFA/PHLDA3/CDH13/GADD45A/FDXR/BMP2/RRP8/NOTCH1/HRAS/SPHK1/UPP1/CD81/SDC1/STOM/EPHA2/NINJ1/CASP1/SAT1/SLC3A2/FAS/MAPKAPK3/TNFSF9/PERP/CD82/RAB40C/RPL36/EPS8L2/BAK1/TP53/DGKA/DDIT4/SLC19A2/TM7SF3/CEBPA/ERCC5/F2R/MXD1/RALGDS/PPP1R15A/SESN1/TOB1/HBEGF/WRAP73/GM2A/RPL18/MDM2/IER5/INHBB/FUCA1/ISCU/GPX2/VAMP8/CDKN1A/RB1/PIDD1/SERTAD3/TPD52L1
HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_EARLY,Bosutinib_S.R,159,0.44813259,1.726702904,0.001215067,0.012870013,0.010025063,2107,tags=32%, list=17%, signal=27%,SFN/FOS/RHOD/SLC7A5/CALB2/LAD1/AREG/AQP3/ELF3/CLDN7/FARP1/KLF4/HSPB8/KRT15/KRT13/BHLHE40/NXT1/IL17RB/WWC1/SYT12/DHRS3/ZNF185/HES1/FKBP4/SLC19A2/HR/KAZN/SLC1A4/RPS6KA2/BLVRB/SLC27A2/P2RY2/FASN/NADSYN1/DHCR7/RAB31/ENDOD1/TOB1/SEMA3B/JAK2/NBL1/BCL2/MYC/INHBB/SYBU/TBC1D30/NRIP1/ESRP2/TPD52L1/RRP12/FOXC1
HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_ESTROGEN_RESPONSE_LATE,Bosutinib_S.R,149,0.44847504,1.717512275,0.001226994,0.012870013,0.010025063,1578,tags=30%, list=13%, signal=27%,SFN/FOS/SLC7A5/AREG/NMU/AGR2/CD9/CAV1/FARP1/KLF4/HSPB8/TRIM29/PTPN6/IMPA2/LAMC2/ZFP36/KRT13/NXT1/IL17RB/ASS1/PERP/CDH1/FKBP4/CACNA2D2/HR/SLC1A4/COX6C/RPS6KA2/EMP2/BLVRB/SERPINA1/SLC27A2/ST6GALNAC2/SLC29A1/CKB/PKP3/DHCR7/RAB31/ALDH3A2/ATP2B4/TOB1/SEMA3B/JAK2/NBL1/BCL2
HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INFLAMMATORY_RESPONSE,Bosutinib_S.R,105,0.487795652,1.787597807,0.001287001,0.012870013,0.010025063,2056,tags=32%, list=16%, signal=27%,IL1A/IL1B/CCR7/PTGER4/EREG/IL4R/GNA15/MMP14/F3/KCNMB2/ICAM1/BTG2/RNF144B/IL15RA/SPHK1/LPAR1/TNFSF9/INHBA/CD82/PCDH7/MET/P2RY2/MXD1/ADM/SERPINE1/CCL20/ADRM1/HBEGF/LDLR/MYC/ATP2A2/CDKN1A/IRF1/SEMA4D
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Bosutinib_S.R,142,-0.37630629,-1.678476534,0.005102041,0.042517007,0.033118511,1312,tags=32%, list=10%, signal=29%,LOX/TIMP1/IL15/PLOD3/LAMA2/MEST/CDH2/TPM1/VIM/SLIT2/SPP1/IGFBP3/CADM1/TGM2/CD44/FBN1/SERPINE2/IGFBP4/COL4A1/DPYSL3/ITGB5/TGFBR3/COL4A2/SNTB1/ITGA5/GJA1/CTHRC1/WNT5A/ITGAV/FBLN1/ID2/SPARC/COL12A1/COL5A2/PTX3/FN1/IGFBP2/PMP22/BASP1/FSTL1/TFPI2/EDIL3/TPM2/PMEPA1/VEGFC/COL6A2
HALLMARK_APOPTOSIS,HALLMARK_APOPTOSIS,Bosutinib_S.R,129,0.396611787,1.493282066,0.008706468,0.055449937,0.043192582,1916,tags=24%, list=15%, signal=21%,IL1A/IL1B/EREG/GNA15/CAV1/BTG2/ATF3/ANXA1/GADD45A/FDXR/BMP2/BCL10/IGFBP6/GADD45B/CASP1/SAT1/FAS/GPX1/HSPB1/GPX3/EMP1/F2R/TSPO/ANKH/TGFB2/SATB1/ERBB3/CDKN1A/IFITM3/TIMP3/RHOT2
HALLMARK_UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Bosutinib_S.R,122,0.391735048,1.464996769,0.00887199,0.055449937,0.043192582,968,tags=16%, list=8%, signal=15%,RRAD/CDKN2B/FOS/MMP14/AQP3/ICAM1/BTG2/ATF3/JUNB/SLC6A8/BMP2/FOSB/CXCL2/MAOA/GPX3/MGAT1/FKBP4/BAK1/RAB27A
HALLMARK_MYC_TARGETS_V2,HALLMARK_MYC_TARGETS_V2,Bosutinib_S.R,57,0.458916467,1.521350503,0.015406162,0.085589791,0.066669943,4149,tags=53%, list=33%, signal=35%,NOC4L/DCTPP1/LAS1L/PUS1/SUPV3L1/SRM/NOLC1/RCL1/HK2/MCM4/RRP9/MYC/RRP12/TCOF1/SORD/FARSA/TBRG4/BYSL/EXOSC5/UNG/RABEPK/PA2G4/CBX3/NDUFAF4/GRWD1/WDR43/NIP7/PPRC1/PLK1/MCM5
HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,Bosutinib_S.R,90,0.397276255,1.420010054,0.022486772,0.106564365,0.083008032,1897,tags=28%, list=15%, signal=24%,IL1B/CDKN2A/EREG/IL4R/ICAM1/IL16/PTPN6/RPL39/IL11/ITGB2/BCL10/GCNT1/FAS/DYRK3/INHBA/PSMB10/CAPG/RPL9/F2R/TGFB2/FLNA/JAK2/INHBB/GALNT1/IGSF6
HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_JUNCTION,Bosutinib_S.R,135,0.369137567,1.394535664,0.023573201,0.106564365,0.083008032,2544,tags=32%, list=20%, signal=26%,COL17A1/CALB2/DSC3/ITGB4/ICAM1/CDH3/CLDN7/CLDN5/LAMC2/LIMA1/SYK/LAMA3/MVD/GRB7/HRAS/CNN2/FSCN1/CD274/ITGA3/CDH4/CDSN/CDH1/HADH/PARD6G/SRC/IRS1/GAMT/LDLRAP1/LAMB3/NLGN2/SYMPK/TGFBI/DLG1/INSIG1/ACTN1/PIK3R3/STX4/MPZL1/ARPC2/SKAP2/GNAI2/PTEN/WNK4
HALLMARK_KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Bosutinib_S.R,111,0.379105568,1.399166914,0.025575448,0.106564365,0.083008032,1948,tags=27%, list=16%, signal=23%,LCP1/IL1B/PLEK2/EREG/ANO1/KLF4/PLAU/ITGB2/BMP2/GNG11/PRKG2/TSPAN1/ADAM8/INHBA/GALNT3/SDCCAG8/EMP1/CBX8/PPP1R15A/ANKH/ITGBL1/AKAP12/CCL20/HBEGF/SEMA3B/DUSP6/KCNN4/FUCA1/SATB1/TRIB2
