Batch,cellline,agent,type,Subtype1,Subtype2,GR50,GR_AOC,IC50,AUC
Bmix,KKKD068,PD98059,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,10,-0.311310194,10,1.188878283
Bmix,KKKD131,PD98059,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,10,-0.102141529,10,1.115798591
Bmix,KKKD138,PD98059,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,10,0.056609574,10,0.959996658
Bmix,RBE,PD98059,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,10,0.01776219,10,0.982870542
Bmix,SSP25,PD98059,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,10,-0.058067372,10,1.070465473
Bmix,TFK1,PD98059,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,9.107836203,-0.055032098,9.087454592,1.079444063
Bmix,YSCCC,PD98059,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,10,0.017936722,10,0.982193574
B34,HuCCA1,PHA665752,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,5.552659887,0.131816904,7.482233146,0.938624637
B34,HuCCT1,PHA665752,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,5.708247411,0.087048096,6.399475632,0.956458842
B34,HUH28,PHA665752,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,5.203519472,0.014768277,6.727920203,0.976330176
B34,KKU055,PHA665752,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,2.842376506,0.320622659,2.947410957,0.76002512
B34,KKU100,PHA665752,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,5.225143497,0.165954724,5.797720611,0.886649652
B34,KKU156,PHA665752,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,5.902624491,0.091324699,5.728903386,0.921046058
B34,KKU213,PHA665752,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,5.142716932,0.156930205,4.578826924,0.87578775
B34,KKU214,PHA665752,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,5.204816044,0.156267342,4.237911938,0.879554028
B34,KKKD068,PHA665752,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,4.944802709,0.241499537,4.215336863,0.839489227
B34,KKKD131,PHA665752,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,10,0.026089113,10,0.976164785
B34,KKKD138,PHA665752,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,4.403634716,0.149590548,4.847786028,0.916920451
B34,RBE,PHA665752,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,3.469784614,0.209141527,3.47179966,0.860373776
B34,SSP25,PHA665752,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,4.722972922,0.166285226,4.379778679,0.886232034
B34,TFK1,PHA665752,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,2.545662401,0.327271828,2.295995558,0.754990664
B34,YSCCC,PHA665752,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,6.520112769,0.053869301,7.464710147,0.972003416
B32,HuCCA1,PLX4720,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Rafm,10,-0.227751292,10,1.070200972
B32,HuCCT1,PLX4720,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Rafm,10,-0.054466626,10,1.050438102
B32,HUH28,PLX4720,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Rafm,10,-0.170770179,10,1.079630568
B32,KKU055,PLX4720,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Rafm,10,-0.051768168,10,1.079557678
B32,KKU100,PLX4720,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Rafm,4.549460525,0.154428833,4.880405048,0.851739736
B32,KKU156,PLX4720,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Rafm,10,-0.01382487,10,1.025919049
B32,KKU213,PLX4720,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Rafm,10,-0.095011814,10,1.143429838
B32,KKU214,PLX4720,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Rafm,10,-0.154194966,10,1.19663261
B32,KKKD068,PLX4720,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Rafm,10,-0.11943837,10,1.082426404
B32,KKKD131,PLX4720,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Rafm,10,-0.304241056,10,1.220823531
B32,KKKD138,PLX4720,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Rafm,10,-0.08512118,10,1.066769055
B32,RBE,PLX4720,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Rafm,10,-0.201970901,10,1.193631876
B32,SSP25,PLX4720,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Rafm,10,-0.131452221,10,1.130581527
B32,TFK1,PLX4720,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Rafm,10,-0.067907133,10,1.078546567
B32,YSCCC,PLX4720,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Rafm,10,-0.354336083,10,1.150331933
B46,HuCCA1,QNZ,Targeted drug,NF_kB,NF_kB,10,0.079512144,10,0.934180117
B46,HuCCT1,QNZ,Targeted drug,NF_kB,NF_kB,10,0.032697527,10,0.96202402
B46,HUH28,QNZ,Targeted drug,NF_kB,NF_kB,10,0.027653147,10,0.986583457
B46,KKU055,QNZ,Targeted drug,NF_kB,NF_kB,10,0.03116397,10,0.948857825
B46,KKU100,QNZ,Targeted drug,NF_kB,NF_kB,10,0.051679174,10,0.945576388
B46,KKU156,QNZ,Targeted drug,NF_kB,NF_kB,10,-0.012247715,10,1.020885216
B46,KKU213,QNZ,Targeted drug,NF_kB,NF_kB,10,0.032656835,10,0.951795187
B46,KKU214,QNZ,Targeted drug,NF_kB,NF_kB,10,0.008214302,10,0.988299801
B46,KKKD068,QNZ,Targeted drug,NF_kB,NF_kB,10,0.046060379,10,0.95272774
B46,KKKD131,QNZ,Targeted drug,NF_kB,NF_kB,10,0.033351313,10,0.965177804
B46,KKKD138,QNZ,Targeted drug,NF_kB,NF_kB,10,0.018861228,10,0.976797597
B46,RBE,QNZ,Targeted drug,NF_kB,NF_kB,10,0.046587376,10,0.955708997
B46,SSP25,QNZ,Targeted drug,NF_kB,NF_kB,10,0.007369843,10,0.991001245
B46,TFK1,QNZ,Targeted drug,NF_kB,NF_kB,10,-0.000681688,10,1.001183868
B46,YSCCC,QNZ,Targeted drug,NF_kB,NF_kB,10,0.032148918,10,0.972236493
B32,HuCCA1,RAF265,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Raf,6.708389186,0.096490234,10,0.964283982
B32,HuCCT1,RAF265,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Raf,10,0.109539721,10,0.906577396
B32,HUH28,RAF265,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Raf,10,0.044021622,10,0.980342653
B32,KKU055,RAF265,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Raf,0.581452509,0.30501558,0.423285113,0.66808887
B32,KKU100,RAF265,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Raf,0.381595475,0.417811529,0.368475856,0.62476941
B32,KKU156,RAF265,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Raf,10,0.105860816,10,0.890790649
B32,KKU213,RAF265,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Raf,3.962839161,0.157921475,1.304706641,0.829640744
B32,KKU214,RAF265,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Raf,10,0.179623718,10,0.827826478
B32,KKKD068,RAF265,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Raf,0.409474333,0.300307841,10,0.801181109
B32,KKKD131,RAF265,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Raf,10,-0.012052587,10,1.010927971
B32,KKKD138,RAF265,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Raf,0.982632829,0.28301162,2.244376617,0.804323041
B32,RBE,RAF265,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Raf,9.238055459,0.062340096,10,0.947405619
B32,SSP25,RAF265,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Raf,10,-0.111567515,10,1.11615685
B32,TFK1,RAF265,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Raf,5.655501318,0.100593441,6.1373307,0.906841915
B32,YSCCC,RAF265,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_Raf,10,-0.024124535,10,1.009953725
Bmix,HuCCA1,Rapamycin,Targeted drug,TOR_signaling,TOR_signaling_mTOR,10,0.146680291,10,0.894862999
Bmix,HuCCT1,Rapamycin,Targeted drug,TOR_signaling,TOR_signaling_mTOR,10,0.183064,10,0.814911648
Bmix,HUH28,Rapamycin,Targeted drug,TOR_signaling,TOR_signaling_mTOR,10,-0.101228245,10,1.036129884
Bmix,KKU055,Rapamycin,Targeted drug,TOR_signaling,TOR_signaling_mTOR,10,0.327647811,10,0.608975922
Bmix,KKU100,Rapamycin,Targeted drug,TOR_signaling,TOR_signaling_mTOR,10,0.43445198,10,0.756843216
Bmix,KKU156,Rapamycin,Targeted drug,TOR_signaling,TOR_signaling_mTOR,10,0.248446527,10,0.668470511
Bmix,KKU213,Rapamycin,Targeted drug,TOR_signaling,TOR_signaling_mTOR,10,0.019837255,10,0.976788644
Bmix,KKU214,Rapamycin,Targeted drug,TOR_signaling,TOR_signaling_mTOR,10,0.046972329,10,0.957513868
Bmix,KKKD068,Rapamycin,Targeted drug,TOR_signaling,TOR_signaling_mTOR,10,0.134436637,10,0.896009709
Bmix,KKKD131,Rapamycin,Targeted drug,TOR_signaling,TOR_signaling_mTOR,10,0.529272841,10,0.570168868
Bmix,KKKD138,Rapamycin,Targeted drug,TOR_signaling,TOR_signaling_mTOR,10,0.23680932,10,0.830518454
Bmix,RBE,Rapamycin,Targeted drug,TOR_signaling,TOR_signaling_mTOR,10,0.001873257,10,0.997820054
Bmix,SSP25,Rapamycin,Targeted drug,TOR_signaling,TOR_signaling_mTOR,10,0.251484617,10,0.712484418
Bmix,TFK1,Rapamycin,Targeted drug,TOR_signaling,TOR_signaling_mTOR,10,0.420671683,10,0.543345243
Bmix,YSCCC,Rapamycin,Targeted drug,TOR_signaling,TOR_signaling_mTOR,10,0.466783565,10,0.555049929
B37,HuCCA1,RG108,Targeted drug,Epigenetic,Epigenetic_DNMT,10,0.013961578,10,0.988207421
B37,HuCCT1,RG108,Targeted drug,Epigenetic,Epigenetic_DNMT,10,-0.010543808,10,1.011977726
B37,HUH28,RG108,Targeted drug,Epigenetic,Epigenetic_DNMT,10,0.09532688,10,0.954286472
B37,KKU055,RG108,Targeted drug,Epigenetic,Epigenetic_DNMT,10,0.004199538,10,0.992702522
B37,KKU100,RG108,Targeted drug,Epigenetic,Epigenetic_DNMT,10,0.031725823,10,0.96831844
B37,KKU156,RG108,Targeted drug,Epigenetic,Epigenetic_DNMT,10,-0.001260761,10,1.003594113
B37,KKU213,RG108,Targeted drug,Epigenetic,Epigenetic_DNMT,10,0.02443977,10,0.959049326
B37,KKU214,RG108,Targeted drug,Epigenetic,Epigenetic_DNMT,10,-0.050605712,10,1.079460296
B37,KKKD068,RG108,Targeted drug,Epigenetic,Epigenetic_DNMT,10,0.029325443,10,0.974179128
B37,KKKD131,RG108,Targeted drug,Epigenetic,Epigenetic_DNMT,10,0.007481439,10,0.992771304
B37,KKKD138,RG108,Targeted drug,Epigenetic,Epigenetic_DNMT,10,0.056724304,10,0.944176382
B37,RBE,RG108,Targeted drug,Epigenetic,Epigenetic_DNMT,10,0.021462625,10,0.979090658
B37,SSP25,RG108,Targeted drug,Epigenetic,Epigenetic_DNMT,10,-0.004665569,10,1.004567262
B37,TFK1,RG108,Targeted drug,Epigenetic,Epigenetic_DNMT,10,0.003263053,10,0.995495996
B37,YSCCC,RG108,Targeted drug,Epigenetic,Epigenetic_DNMT,10,0.066719884,10,0.959556569
BCDK4_6,HuCCA1,Ribociclib,Targeted drug,CDK,CDK4_6,0.398177673,0.447588438,0.354430782,0.562229104
BCDK4_6,HuCCT1,Ribociclib,Targeted drug,CDK,CDK4_6,1.000490696,0.220009685,0.604514414,0.693955853
BCDK4_6,HUH28,Ribociclib,Targeted drug,CDK,CDK4_6,0.129340815,0.641799625,0.298501876,0.519642295
BCDK4_6,KKU055,Ribociclib,Targeted drug,CDK,CDK4_6,2,0.035079377,1.287534636,0.954481387
BCDK4_6,KKU100,Ribociclib,Targeted drug,CDK,CDK4_6,1.944449176,0.24234481,0.425673618,0.567438828
BCDK4_6,KKU156,Ribociclib,Targeted drug,CDK,CDK4_6,0.643521153,0.339405883,0.335710741,0.567949747
BCDK4_6,KKU213,Ribociclib,Targeted drug,CDK,CDK4_6,0.703067352,0.31979783,0.306240918,0.536179552
BCDK4_6,KKU214,Ribociclib,Targeted drug,CDK,CDK4_6,0.697985542,0.304042361,0.395861462,0.617347773
BCDK4_6,KKKD068,Ribociclib,Targeted drug,CDK,CDK4_6,2,0.136612797,2,0.919243463
BCDK4_6,KKKD131,Ribociclib,Targeted drug,CDK,CDK4_6,0.776172265,0.30457592,0.526083924,0.639658826
BCDK4_6,KKKD138,Ribociclib,Targeted drug,CDK,CDK4_6,0.31973365,0.542711787,0.215742962,0.461190175
BCDK4_6,RBE,Ribociclib,Targeted drug,CDK,CDK4_6,0.31882145,0.498556782,0.153238339,0.422808667
BCDK4_6,SSP25,Ribociclib,Targeted drug,CDK,CDK4_6,1.068135957,0.243756561,0.457232734,0.623660176
BCDK4_6,TFK1,Ribociclib,Targeted drug,CDK,CDK4_6,1.269366168,0.283859988,0.506696617,0.589069467
BCDK4_6,YSCCC,Ribociclib,Targeted drug,CDK,CDK4_6,0.614748915,0.354697204,0.545231407,0.647007252
B43,HuCCA1,RO3306,Targeted drug,CDK,CDK1,3.456457867,0.159838081,6.37099772,0.914356774
B43,HuCCT1,RO3306,Targeted drug,CDK,CDK1,4.566207777,0.131735945,4.71169436,0.877899019
B43,HUH28,RO3306,Targeted drug,CDK,CDK1,6.289262112,0.08129126,10,0.954355256
B43,KKU055,RO3306,Targeted drug,CDK,CDK1,5.111195887,0.125234114,4.950831754,0.89869588
B43,KKU100,RO3306,Targeted drug,CDK,CDK1,6.93741868,0.173540939,10,0.879292353
B43,KKU156,RO3306,Targeted drug,CDK,CDK1,4.576700795,0.11887991,4.464064247,0.888058624
B43,KKU213,RO3306,Targeted drug,CDK,CDK1,4.724909425,0.132509,4.713540705,0.872805941
B43,KKU214,RO3306,Targeted drug,CDK,CDK1,5.616743921,0.093367449,5.488439965,0.905712452
B43,KKKD068,RO3306,Targeted drug,CDK,CDK1,6.714738492,0.049430034,8.21817621,0.967792653
B43,KKKD131,RO3306,Targeted drug,CDK,CDK1,10,0.021581475,10,0.982582825
B43,KKKD138,RO3306,Targeted drug,CDK,CDK1,3.712686833,0.180508635,4.194633104,0.880415778
B43,RBE,RO3306,Targeted drug,CDK,CDK1,4.063774706,0.13888168,4.741022146,0.893291523
B43,SSP25,RO3306,Targeted drug,CDK,CDK1,4.431837995,0.132769226,4.230045434,0.874905317
B43,TFK1,RO3306,Targeted drug,CDK,CDK1,7.93811984,0.06433649,9.830943922,0.947079628
B43,YSCCC,RO3306,Targeted drug,CDK,CDK1,6.250343207,0.070528602,8.417468682,0.952313981
Bmix,HuCCA1,Ruxolitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,10,0.002576084,10,0.997712171
Bmix,HuCCT1,Ruxolitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,10,0.016686303,10,0.981138022
Bmix,HUH28,Ruxolitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,4.410372681,-0.005140036,10,0.997581958
Bmix,KKU055,Ruxolitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,10,-0.167027239,10,1.178371012
Bmix,KKU100,Ruxolitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,6.376584159,-0.036764286,10,1.005979729
Bmix,KKU156,Ruxolitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,10,-0.000542855,10,1.004702909
Bmix,KKU213,Ruxolitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,9.053325088,-0.014921135,8.568602811,1.031829727
Bmix,KKU214,Ruxolitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,10,-0.009532706,10,1.016061441
Bmix,KKKD068,Ruxolitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,10,-0.079979475,10,1.071676105
Bmix,KKKD131,Ruxolitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,10,-0.040038502,10,1.04299973
Bmix,KKKD138,Ruxolitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,10,0.04863491,10,0.957482775
Bmix,RBE,Ruxolitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,10,0.002989572,10,0.997646203
Bmix,SSP25,Ruxolitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,10,-0.017187215,10,1.023454043
Bmix,TFK1,Ruxolitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,10,-0.047211353,10,1.065539221
Bmix,YSCCC,Ruxolitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,10,0.00353446,10,0.996326381
B29,HuCCA1,Saracatinib,Targeted drug,ABL_signaling,ABL_signaling_Src_Abl,0.768187399,0.343942746,1.525969442,0.777037458
B29,HuCCT1,Saracatinib,Targeted drug,ABL_signaling,ABL_signaling_Src_Abl,10,0.010249797,10,0.99068762
B29,HUH28,Saracatinib,Targeted drug,ABL_signaling,ABL_signaling_Src_Abl,2.504174843,0.268528755,10,0.893570263
B29,KKU055,Saracatinib,Targeted drug,ABL_signaling,ABL_signaling_Src_Abl,4.079945487,0.1676212,1.992689378,0.798358032
B29,KKU100,Saracatinib,Targeted drug,ABL_signaling,ABL_signaling_Src_Abl,4.894274777,0.205879506,4.731830414,0.779558881
B29,KKU156,Saracatinib,Targeted drug,ABL_signaling,ABL_signaling_Src_Abl,0.730195536,0.41712507,0.483747592,0.543770291
B29,KKU213,Saracatinib,Targeted drug,ABL_signaling,ABL_signaling_Src_Abl,1.206615974,0.309543263,0.727166691,0.646973707
B29,KKU214,Saracatinib,Targeted drug,ABL_signaling,ABL_signaling_Src_Abl,0.653135086,0.390045535,0.602494186,0.665140288
B29,KKKD068,Saracatinib,Targeted drug,ABL_signaling,ABL_signaling_Src_Abl,10,0.082935096,10,0.932106255
B29,KKKD131,Saracatinib,Targeted drug,ABL_signaling,ABL_signaling_Src_Abl,9.641277325,0.068639874,10,0.93610298
B29,KKKD138,Saracatinib,Targeted drug,ABL_signaling,ABL_signaling_Src_Abl,1.180236951,0.335828504,1.713161088,0.743037823
B29,RBE,Saracatinib,Targeted drug,ABL_signaling,ABL_signaling_Src_Abl,0.533730617,0.3975011,0.534173252,0.623885964
B29,SSP25,Saracatinib,Targeted drug,ABL_signaling,ABL_signaling_Src_Abl,2.519382826,0.17485263,2.825300811,0.852706635
B29,TFK1,Saracatinib,Targeted drug,ABL_signaling,ABL_signaling_Src_Abl,4.846060813,0.134474739,3.282189892,0.849721561
B29,YSCCC,Saracatinib,Targeted drug,ABL_signaling,ABL_signaling_Src_Abl,4.079260486,0.170231961,6.098099222,0.867409739
B37,HuCCA1,SB202190,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,10,0.061576179,10,0.947538943
B37,HuCCT1,SB202190,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,10,0.00802814,10,0.991680851
B37,HUH28,SB202190,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,10,0.02821075,10,0.987924024
B37,KKU055,SB202190,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,10,-0.002025656,10,1.004236741
B37,KKU100,SB202190,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,10,0.104888683,10,0.895246358
B37,KKU156,SB202190,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,10,0.06256044,10,0.900713105
B37,KKU213,SB202190,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,10,0.063780935,10,0.900445952
B37,KKU214,SB202190,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,10,0.00659021,10,0.993415526
B37,KKKD068,SB202190,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,10,0.004469134,10,0.996128
B37,KKKD131,SB202190,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,10,0.121465291,10,0.88238369
B37,KKKD138,SB202190,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,10,-0.064398992,10,1.06109742
B37,RBE,SB202190,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,10,0.055061759,10,0.947172288
B37,SSP25,SB202190,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,10,0.007372959,10,0.992750777
B37,TFK1,SB202190,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,10,0.012091033,10,0.983650712
B37,YSCCC,SB202190,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,10,0.007587969,10,0.995470204
B27,HuCCA1,SB203580,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,1.985582566,0.269052125,5.020932665,0.836357947
B27,HuCCT1,SB203580,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,10,0.046844293,10,0.943688426
B27,HUH28,SB203580,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,10,0.183473165,10,0.927816285
B27,KKU055,SB203580,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,10,-0.025017294,10,1.038586906
B27,KKU100,SB203580,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,7.287126699,0.113327827,7.39864498,0.889989527
B27,KKU156,SB203580,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,10,-0.044489925,10,1.072309747
B27,KKU213,SB203580,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,10,0.035930882,8.701777311,0.957758622
B27,KKU214,SB203580,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,10,-0.006691189,9.918285827,1.016475711
B27,KKKD068,SB203580,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,9.774715955,0.014527135,10,0.990926805
B27,KKKD131,SB203580,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,7.835395982,0.092858662,9.144518773,0.920320359
B27,KKKD138,SB203580,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,6.957085343,0.089579138,8.043364047,0.933518132
B27,RBE,SB203580,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,4.796214067,0.09428183,5.559154012,0.92780803
B27,SSP25,SB203580,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,10,0.016719432,10,0.982719731
B27,TFK1,SB203580,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,10,0.010340932,10,0.988789246
B27,YSCCC,SB203580,Targeted drug,P38_MAPK_signaling,P38_MAPK_signaling,10,0.14884648,10,0.893325679
B35,HuCCA1,Selumetinib,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.028553956,0.865844803,10,0.649813269
B35,HuCCT1,Selumetinib,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.791669618,0.359471874,0.80373452,0.656277068
B35,HUH28,Selumetinib,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.432376214,0.486120068,10,0.840816718
B35,KKU055,Selumetinib,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,10,0.034274549,10,0.945977172
B35,KKU100,Selumetinib,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,4.839960121,0.189143757,5.686271418,0.826113764
B35,KKU156,Selumetinib,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,1.769898972,0.309666658,1.444310773,0.694703183
B35,KKU213,Selumetinib,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.398432247,0.509670005,0.27111414,0.489690238
B35,KKU214,Selumetinib,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,1.067400684,0.354452808,0.927073653,0.646471532
B35,KKKD068,Selumetinib,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,7.636516556,0.14083871,10,0.886708171
B35,KKKD131,Selumetinib,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,3.003763233,0.268243586,5.548080968,0.765361591
B35,KKKD138,Selumetinib,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.356595993,0.591650876,0.88443792,0.630126501
B35,RBE,Selumetinib,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.124509146,0.623944754,0.20836136,0.488054227
B35,SSP25,Selumetinib,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,10,0.188413347,10,0.824876376
B35,TFK1,Selumetinib,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,10,0.247924189,10,0.688831509
B35,YSCCC,Selumetinib,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,1.870230401,0.296687692,5.02757012,0.79432472
B49,HuCCA1,SH-4-54,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_STAT,5.388395478,0.104536481,6.690863938,0.94740687
B49,HuCCT1,SH-4-54,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_STAT,6.479921768,0.076410477,7.162713002,0.953348809
B49,HUH28,SH-4-54,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_STAT,5.649471192,0.020195856,7.122282092,0.984022036
B49,KKU055,SH-4-54,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_STAT,3.992277103,0.17374194,3.976554297,0.887648811
B49,KKU100,SH-4-54,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_STAT,6.100645257,0.066152418,7.826710017,0.965676898
B49,KKU156,SH-4-54,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_STAT,9.639338395,0.024301004,10,0.981027443
B49,KKU213,SH-4-54,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_STAT,8.502239901,0.042601761,8.666202888,0.96629123
B49,KKU214,SH-4-54,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_STAT,7.124405696,0.02441749,7.534582486,0.999927981
B49,KKKD068,SH-4-54,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_STAT,6.059540678,0.069185113,7.130276014,0.965566914
B49,KKKD131,SH-4-54,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_STAT,10,0.03770363,10,0.974460282
B49,KKKD138,SH-4-54,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_STAT,10,0.013310955,10,0.98839395
B49,RBE,SH-4-54,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_STAT,10,-0.025496857,10,1.023448374
B49,SSP25,SH-4-54,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_STAT,10,0.002545587,10,1.000363681
